37	1255	1
37	4753	1
37	2512	1
37	1765	1
37	2659	1
37	4985	1
37	4885	1
37	5528	1
37	2940	1
37	5204	1
37	3474	1
37	5009	1
37	618	1
37	965	1
38	3951	1
38	4207	1
38	1045	1
38	421	1
38	4305	1
38	3123	1
38	3256	1
38	386	1
38	2602	1
38	4731	1
38	642	1
38	4666	1
38	5654	1
38	1440	1
38	3084	1
38	3032	1
38	4860	2
38	5044	2
38	799	1
38	1444	2
38	965	1
38	2293	1
38	3977	1
38	3599	1
38	2020	1
38	2057	1
38	4150	1
38	2773	1
38	1006	1
38	4749	1
38	4166	2
38	1762	1
38	1823	1
38	3817	1
38	5599	1
38	5057	1
38	4398	1
38	572	1
38	1657	1
38	3788	1
38	5198	2
38	3068	2
38	2115	1
38	3455	1
38	5581	1
38	5662	1
38	1996	1
38	3331	2
38	2343	1
38	3614	1
38	2693	1
38	1419	1
38	1877	1
39	3878	2
39	1616	2
39	2035	1
39	2028	1
39	815	1
39	1444	2
39	4943	1
39	5685	1
39	4362	1
39	425	1
39	3615	1
39	2793	1
39	2894	1
39	4308	1
39	2937	1
39	4766	1
39	4329	1
39	462	1
39	4222	1
39	3119	1
39	943	1
40	4711	1
40	819	1
40	4833	1
40	4790	1
40	612	1
40	2252	1
40	5341	1
40	4799	1
40	912	1
40	1302	1
40	5281	1
40	4693	1
40	4287	1
40	3718	2
40	1717	1
40	489	1
40	1134	1
40	3733	1
40	5418	1
40	4162	1
40	4416	1
40	5139	1
40	3799	1
40	2074	1
40	4029	1
40	5073	3
40	1135	3
40	2310	1
40	5321	1
40	4283	1
40	1138	1
40	5482	1
40	3550	1
40	1588	1
40	898	1
40	2085	1
40	2951	1
40	3551	1
40	3385	1
40	2616	1
40	4886	1
40	5373	1
40	411	1
